Date,Open,High,Low,Close  
2011-12-29 00:00:00-05:00,12.582.643,12.717.060,12.582.643,12.687.840
2011-12-30 00:00:00-05:00,12.559.267,12.769.660,12.553.423,12.646.931
2012-03-01 00:00:00-05:00,12.775.499,12.857.319,12.763.811,12.839.786
2012-04-01 00:00:00-05:00,12.810.567,12.828.099,12.711.214,12.722.903
2012-05-01 00:00:00-05:00,12.693.685,12.693.685,12.500.826,12.623.554
2012-06-01 00:00:00-05:00,12.693.681,12.728.746,12.600.173,12.606.017
2012-09-01 00:00:00-05:00,12.600.174,12.763.813,12.570.953,12.752.124
2012-10-01 00:00:00-05:00,12.822.255,12.857.321,12.740.436,12.822.255
2012-11-01 00:00:00-05:00,12.793.039,12.839.792,12.717.063,12.798.882
2012-12-01 00:00:00-05:00,12.828.100,12.857.322,12.787.190,12.851.478
2012-01-13 00:00:00-05:00,12.822.258,12.828.102,12.681.997,12.763.817
2012-01-17 00:00:00-05:00,12.851.477,12.956.674,12.793.034,12.822.255
2012-01-18 00:00:00-05:00,12.828.097,12.857.319,12.717.056,12.839.786
2012-01-19 00:00:00-05:00,12.798.882,12.804.725,12.617.711,12.763.817
2012-01-20 00:00:00-05:00,12.793.039,12.886.546,12.699.530,12.798.882
2012-01-23 00:00:00-05:00,12.822.257,12.851.479,12.641.086,12.687.840
2012-01-24 00:00:00-05:00,12.629.397,12.664.463,12.576.799,12.658.619
2012-01-25 00:00:00-05:00,12.570.958,12.711.219,12.547.581,12.693.686
2012-01-26 00:00:00-05:00,12.722.903,12.740.435,12.559.264,12.641.084
2012-01-27 00:00:00-05:00,12.623.552,12.623.552,12.535.888,12.553.421
2012-01-30 00:00:00-05:00,12.500.821,12.611.860,12.436.533,12.611.860
2012-01-31 00:00:00-05:00,12.699.525,12.734.591,12.401.470,12.506.665
2012-01-02 00:00:00-05:00,12.548.001,12.713.340,12.518.477,12.583.431
2012-02-02 00:00:00-05:00,12.536.191,12.583.430,12.282.278,12.465.332
2012-03-02 00:00:00-05:00,12.512.571,12.548.000,12.429.901,12.518.476
2012-06-02 00:00:00-05:00,12.477.144,12.506.669,12.323.615,12.370.854
2012-07-02 00:00:00-05:00,12.323.614,12.459.427,12.282.279,12.429.903
2012-08-02 00:00:00-05:00,12.400.382,12.447.621,12.311.808,12.406.286
2012-09-02 00:00:00-05:00,12.429.902,12.548.001,12.400.378,12.483.047
2012-10-02 00:00:00-05:00,12.400.379,12.435.809,12.341.329,12.429.903
2012-02-13 00:00:00-05:00,12.530.288,12.654.291,12.477.143,12.577.527
2012-02-14 00:00:00-05:00,12.577.524,12.648.383,12.500.759,12.595.239
2012-02-15 00:00:00-05:00,12.589.335,12.612.956,12.429.902,12.465.332
2012-02-16 00:00:00-05:00,12.500.759,12.624.763,12.435.806,12.595.239
2012-02-17 00:00:00-05:00,12.683.817,12.683.817,12.465.334,12.512.573
2012-02-21 00:00:00-05:00,12.553.909,12.589.338,12.471.240,12.530.290
2012-02-22 00:00:00-05:00,12.494.858,12.654.292,12.459.428,12.612.958
2012-02-23 00:00:00-05:00,12.559.809,12.624.763,12.412.185,12.418.091
2012-02-24 00:00:00-05:00,12.483.047,12.601.146,12.429.902,12.506.667
2012-02-27 00:00:00-05:00,12.258.661,12.618.862,12.252.755,12.553.907
2012-02-28 00:00:00-05:00,12.471.240,12.565.719,12.418.096,12.530.290
2012-02-29 00:00:00-05:00,12.506.663,12.607.046,12.435.804,12.477.138
2012-01-03 00:00:00-05:00,12.441.716,12.784.202,12.429.905,12.689.723
2012-02-03 00:00:00-05:00,12.642.485,12.695.629,12.589.339,12.642.485
2012-05-03 00:00:00-05:00,12.612.958,12.742.866,12.612.958,12.695.626
2012-06-03 00:00:00-05:00,12.642.484,12.725.153,12.512.575,12.559.814
2012-07-03 00:00:00-05:00,12.607.052,12.748.771,12.548.002,12.618.862
2012-08-03 00:00:00-05:00,12.701.535,12.736.964,12.648.390,12.672.009
2012-09-03 00:00:00-05:00,12.672.003,12.837.342,12.660.193,12.683.813
2012-12-03 00:00:00-04:00,12.677.911,12.778.295,12.648.386,12.719.246
2012-03-13 00:00:00-04:00,12.778.294,13.014.492,12.766.484,12.996.777
2012-03-14 00:00:00-04:00,12.979.063,13.049.923,12.925.919,12.949.538
2012-03-15 00:00:00-04:00,12.961.346,12.990.871,12.878.677,12.937.726
2012-03-16 00:00:00-04:00,12.955.445,13.049.925,12.920.015,12.955.445
2012-03-19 00:00:00-04:00,12.902.298,12.967.252,12.884.583,12.920.012
2012-03-20 00:00:00-04:00,12.849.159,12.990.879,12.849.159,12.872.779
2012-03-21 00:00:00-04:00,12.890.490,12.979.064,12.849.155,12.855.061
2012-03-22 00:00:00-04:00,12.831.439,12.908.204,12.813.725,12.831.439
2012-03-23 00:00:00-04:00,12.860.964,12.973.158,12.819.629,12.884.583
2012-03-26 00:00:00-04:00,12.961.341,13.144.395,12.961.341,13.085.345
2012-03-27 00:00:00-04:00,13.162.113,13.463.265,13.144.398,13.286.116
2012-03-28 00:00:00-04:00,13.321.545,13.339.260,13.114.872,13.232.971
2012-03-29 00:00:00-04:00,13.144.402,13.256.596,13.097.163,13.238.881
2012-03-30 00:00:00-04:00,13.256.595,13.439.648,13.238.880,13.374.695
2012-02-04 00:00:00-04:00,13.309.738,13.421.933,13.280.214,13.339.264
2012-03-04 00:00:00-04:00,13.315.648,13.380.601,13.197.548,13.309.742
2012-04-04 00:00:00-04:00,13.238.876,13.256.591,13.138.493,13.221.161
2012-05-04 00:00:00-04:00,13.150.309,13.203.453,13.120.785,13.191.644
2012-09-04 00:00:00-04:00,13.032.206,13.126.684,12.996.776,13.020.395
2012-10-04 00:00:00-04:00,13.008.587,13.321.549,12.961.347,12.984.968
2012-11-04 00:00:00-04:00,13.032.205,13.085.349,12.943.631,12.961.345
2012-12-04 00:00:00-04:00,13.020.401,13.020.401,12.908.207,12.943.637
2012-04-13 00:00:00-04:00,12.884.583,12.990.872,12.878.678,12.902.298
2012-04-16 00:00:00-04:00,12.896.396,13.026.303,12.855.061,12.979.064
2012-04-17 00:00:00-04:00,13.008.586,13.197.545,12.973.158,13.173.925
2012-04-18 00:00:00-04:00,13.120.780,13.345.168,13.085.350,13.256.594
2012-04-19 00:00:00-04:00,13.303.837,13.333.362,13.108.974,13.191.644
2012-04-20 00:00:00-04:00,13.173.924,13.421.932,13.156.209,13.321.548
2012-04-23 00:00:00-04:00,13.209.351,13.303.830,13.179.827,13.215.256
2012-04-24 00:00:00-04:00,13.221.166,13.463.270,13.197.547,13.362.885
2012-04-25 00:00:00-04:00,13.445.553,13.569.556,13.427.838,13.510.508
2012-04-26 00:00:00-04:00,13.504.602,13.646.321,13.475.077,13.616.796
2012-04-27 00:00:00-04:00,13.664.039,13.758.518,13.569.560,13.628.610
2012-04-30 00:00:00-04:00,13.593.176,13.640.416,13.463.268,13.522.317
2012-01-05 00:00:00-04:00,13.362.879,13.575.456,13.315.640,13.451.453
2012-02-05 00:00:00-04:00,13.398.313,13.569.557,13.333.359,13.380.598
2012-03-05 00:00:00-04:00,13.386.508,13.404.223,13.292.028,13.345.173
2012-04-05 00:00:00-04:00,13.297.925,13.339.260,13.156.206,13.215.256
2012-07-05 00:00:00-04:00,13.132.590,13.327.453,13.132.590,13.256.594
2012-08-05 00:00:00-04:00,13.203.451,13.297.931,13.150.307,13.238.881
2012-09-05 00:00:00-04:00,13.161.356,13.590.725,13.089.793,13.387.967
2012-10-05 00:00:00-04:00,13.537.054,13.709.993,13.489.346,13.614.578
2012-11-05 00:00:00-04:00,13.560.909,13.698.068,13.495.311,13.507.238
2012-05-14 00:00:00-04:00,13.393.930,13.578.798,13.370.076,13.471.456
2012-05-15 00:00:00-04:00,13.453.565,13.477.419,13.268.698,13.298.515
2012-05-16 00:00:00-04:00,13.310.442,13.525.126,13.298.515,13.501.272
2012-05-17 00:00:00-04:00,13.489.345,13.596.687,13.435.673,13.453.564
2012-05-18 00:00:00-04:00,13.483.384,13.501.274,13.322.371,13.459.530
2012-05-21 00:00:00-04:00,13.447.604,13.495.312,13.399.897,13.441.640
2012-05-22 00:00:00-04:00,13.405.856,13.525.124,13.250.806,13.340.258
2012-05-23 00:00:00-04:00,13.346.226,13.370.080,13.065.943,13.173.285
2012-05-24 00:00:00-04:00,13.209.062,13.220.990,13.071.903,13.203.099
2012-05-25 00:00:00-04:00,13.209.062,13.316.405,13.095.757,13.197.135
2012-05-29 00:00:00-04:00,13.226.955,13.370.078,13.197.137,13.226.955
2012-05-30 00:00:00-04:00,13.161.358,13.250.809,13.125.576,13.143.467
2012-05-31 00:00:00-04:00,13.173.284,13.250.809,13.030.161,13.042.088
2012-01-06 00:00:00-04:00,12.976.487,13.000.340,12.785.657,12.904.925
2012-04-06 00:00:00-04:00,12.845.293,12.922.818,12.791.621,12.887.036
2012-05-06 00:00:00-04:00,12.887.042,12.904.932,12.761.809,12.881.079
2012-06-06 00:00:00-04:00,12.952.633,13.077.866,12.851.255,13.065.939
2012-07-06 00:00:00-04:00,13.095.764,13.209.070,13.059.983,13.083.837
2012-08-06 00:00:00-04:00,13.089.792,13.226.953,13.000.341,13.203.099
2012-11-06 00:00:00-04:00,13.268.694,13.346.218,13.173.278,13.179.242
2012-12-06 00:00:00-04:00,13.215.028,13.244.845,13.077.869,13.232.919
2012-06-13 00:00:00-04:00,13.220.992,13.405.859,13.173.284,13.232.919
2012-06-14 00:00:00-04:00,13.209.062,13.560.906,13.209.062,13.453.564
2012-06-15 00:00:00-04:00,13.608.618,13.632.472,13.447.605,13.483.385
2012-06-18 00:00:00-04:00,13.459.528,13.548.980,13.435.675,13.489.347
2012-06-19 00:00:00-04:00,13.548.980,13.608.615,13.501.272,13.543.016
2012-06-20 00:00:00-04:00,13.572.831,13.590.721,13.435.672,13.519.160
2012-06-21 00:00:00-04:00,13.572.836,13.680.178,13.459.530,13.477.421
2012-06-22 00:00:00-04:00,13.513.199,13.626.506,13.483.383,13.554.945
2012-06-25 00:00:00-04:00,13.149.430,13.453.567,13.149.430,13.399.897
2012-06-26 00:00:00-04:00,13.435.678,13.483.386,13.364.117,13.382.008
2012-06-27 00:00:00-04:00,13.382.007,13.543.020,13.382.007,13.483.385
2012-06-28 00:00:00-04:00,13.495.313,13.537.057,13.274.664,13.435.678
2012-06-29 00:00:00-04:00,13.614.579,13.715.959,13.543.018,13.715.959
2012-02-07 00:00:00-04:00,13.626.507,13.769.629,13.626.507,13.715.959
2012-03-07 00:00:00-04:00,13.680.174,13.715.955,13.572.832,13.638.430
2012-05-07 00:00:00-04:00,13.602.648,13.650.356,13.459.525,13.519.160
2012-06-07 00:00:00-04:00,13.459.531,13.477.421,13.340.262,13.441.640
2012-09-07 00:00:00-04:00,13.447.603,13.525.128,13.387.968,13.507.238
2012-10-07 00:00:00-04:00,13.548.984,13.578.802,13.352.190,13.382.008
2012-11-07 00:00:00-04:00,13.352.187,13.358.152,13.119.613,13.322.371
2012-12-07 00:00:00-04:00,13.304.475,13.584.758,13.209.060,13.519.160
2012-07-13 00:00:00-04:00,13.543.019,13.656.324,13.537.056,13.602.653
2012-07-16 00:00:00-04:00,13.548.978,13.823.298,13.543.015,13.793.480
2012-07-17 00:00:00-04:00,13.805.413,14.151.293,13.775.596,14.085.695
2012-07-18 00:00:00-04:00,14.032.023,14.175.146,14.002.206,14.115.512
2012-07-19 00:00:00-04:00,14.073.763,14.210.922,13.990.274,14.193.031
2012-07-20 00:00:00-04:00,14.127.439,14.234.782,14.091.659,14.133.404
2012-07-23 00:00:00-04:00,13.996.238,14.115.508,13.942.568,14.073.764
2012-07-24 00:00:00-04:00,13.954.496,14.032.021,13.757.702,13.942.569
2012-07-25 00:00:00-04:00,13.948.527,14.020.090,13.775.588,13.912.747
2012-07-26 00:00:00-04:00,14.037.985,14.127.437,13.972.388,14.008.168
2012-07-27 00:00:00-04:00,14.115.511,14.276.524,14.020.096,14.210.926
2012-07-30 00:00:00-04:00,14.175.145,14.216.890,14.055.876,14.139.365
2012-07-31 00:00:00-04:00,14.258.631,14.604.512,14.252.668,14.336.157
2012-01-08 00:00:00-04:00,14.396.342,14.552.824,14.281.990,14.408.380
2012-02-08 00:00:00-04:00,14.330.138,14.444.488,14.221.804,14.396.340
2012-03-08 00:00:00-04:00,14.504.679,14.643.106,14.498.661,14.613.013
2012-06-08 00:00:00-04:00,14.588.932,14.667.173,14.564.858,14.600.969
2012-07-08 00:00:00-04:00,14.444.496,14.474.590,14.281.996,14.288.015
2012-08-08 00:00:00-04:00,14.269.955,14.384.307,14.263.937,14.342.177
2012-09-08 00:00:00-04:00,14.342.176,14.480.602,14.275.972,14.366.250
2012-10-08 00:00:00-04:00,14.360.231,14.408.380,14.294.027,14.408.380
2012-08-13 00:00:00-04:00,14.330.144,14.366.254,14.239.866,14.275.976
2012-08-14 00:00:00-04:00,14.354.210,14.492.637,14.342.173,14.432.451
2012-08-15 00:00:00-04:00,14.432.453,14.552.824,14.426.435,14.468.565
2012-08-16 00:00:00-04:00,14.486.626,14.492.645,14.342.181,14.456.533
2012-08-17 00:00:00-04:00,14.486.626,14.486.626,14.245.885,14.318.108
2012-08-20 00:00:00-04:00,14.269.960,14.432.460,14.269.960,14.390.330
2012-08-21 00:00:00-04:00,14.384.311,14.426.441,14.233.847,14.257.921
2012-08-22 00:00:00-04:00,14.197.736,14.312.088,14.197.736,14.263.940
2012-08-23 00:00:00-04:00,14.306.070,14.342.182,14.263.941,14.288.015
2012-08-24 00:00:00-04:00,14.275.974,14.504.678,14.275.974,14.450.512
2012-08-27 00:00:00-04:00,14.396.344,14.450.511,14.366.252,14.378.289
2012-08-28 00:00:00-04:00,14.342.175,14.456.527,14.336.157,14.354.212
2012-08-29 00:00:00-04:00,14.390.324,14.510.696,14.324.120,14.420.418
2012-08-30 00:00:00-04:00,14.366.249,14.438.472,14.330.139,14.348.193
2012-08-31 00:00:00-04:00,14.372.269,14.486.621,14.294.028,14.360.232
2012-04-09 00:00:00-04:00,14.318.104,14.384.308,14.288.012,14.312.086
2012-05-09 00:00:00-04:00,14.390.322,14.414.396,14.275.970,14.396.340
2012-06-09 00:00:00-04:00,14.504.678,14.673.197,14.498.659,14.649.123
2012-07-09 00:00:00-04:00,14.631.066,14.661.158,14.522.732,14.588.936
2012-10-09 00:00:00-04:00,14.564.864,14.600.976,14.504.679,14.504.679
2012-11-09 00:00:00-04:00,14.492.640,14.582.918,14.480.602,14.546.806
2012-12-09 00:00:00-04:00,14.540.787,14.570.880,14.486.620,14.486.620
2012-09-13 00:00:00-04:00,14.468.570,14.600.978,14.354.216,14.594.958
2012-09-14 00:00:00-04:00,14.552.821,14.552.821,14.221.802,14.324.117
2012-09-17 00:00:00-04:00,14.251.903,14.474.589,14.251.903,14.456.533
2012-09-18 00:00:00-04:00,14.408.382,14.498.660,14.390.326,14.450.512
2012-09-19 00:00:00-04:00,14.468.562,14.673.192,14.456.524,14.540.784
2012-09-20 00:00:00-04:00,14.522.732,14.691.252,14.468.566,14.691.252
2012-09-21 00:00:00-04:00,14.721.341,14.841.712,14.679.211,14.757.453
2012-09-24 00:00:00-04:00,14.715.326,14.950.048,14.715.326,14.895.882
2012-09-25 00:00:00-04:00,14.950.047,15.136.623,14.925.973,14.950.047
2012-09-26 00:00:00-04:00,14.992.180,15.040.328,14.919.958,14.944.032
2012-09-27 00:00:00-04:00,14.968.107,15.058.385,14.962.089,15.022.273
2012-09-28 00:00:00-04:00,15.046.347,15.046.347,14.901.901,14.956.069
2012-01-10 00:00:00-04:00,14.925.973,15.136.622,14.925.973,15.070.418
2012-02-10 00:00:00-04:00,15.154.682,15.293.108,15.028.293,15.118.571
2012-03-10 00:00:00-04:00,15.112.550,15.256.995,15.070.421,15.238.939
2012-04-10 00:00:00-04:00,15.299.128,15.329.220,15.232.924,15.256.998
2012-05-10 00:00:00-04:00,15.323.201,15.401.442,15.269.035,15.359.313
2012-08-10 00:00:00-04:00,15.323.200,15.359.312,15.172.736,15.287.089
2012-09-10 00:00:00-04:00,15.232.920,15.341.254,15.202.826,15.232.920
2012-10-10 00:00:00-04:00,15.250.975,15.287.087,15.052.363,15.142.641
2012-11-10 00:00:00-04:00,15.214.868,15.281.072,15.046.349,15.118.571
2012-12-10 00:00:00-04:00,15.142.645,15.190.793,15.064.404,15.118.571
2012-10-15 00:00:00-04:00,15.148.655,15.419.489,15.130.599,15.389.397
2012-10-16 00:00:00-04:00,15.461.627,15.606.073,15.437.553,15.527.831
2012-10-17 00:00:00-04:00,15.563.940,15.606.070,15.479.681,15.551.903
2012-10-18 00:00:00-04:00,15.461.627,15.702.369,15.455.609,15.672.276
2012-10-19 00:00:00-04:00,15.618.107,15.648.200,15.407.458,15.503.755
2012-10-22 00:00:00-04:00,15.455.604,15.491.714,15.269.029,15.407.455
2012-10-23 00:00:00-04:00,15.226.900,15.263.010,15.058.380,15.160.696
2012-10-24 00:00:00-04:00,15.208.846,15.377.365,15.172.734,15.232.920
2012-10-25 00:00:00-04:00,15.329.213,15.443.565,15.263.009,15.413.473
2012-10-26 00:00:00-04:00,15.335.233,15.443.566,15.275.047,15.305.140
2012-10-31 00:00:00-04:00,15.437.552,15.497.738,14.962.088,14.968.106
2012-01-11 00:00:00-04:00,14.938.009,14.938.009,14.679.212,14.775.508
2012-02-11 00:00:00-04:00,14.871.805,14.968.102,14.775.508,14.775.508
2012-05-11 00:00:00-05:00,14.697.274,14.877.830,14.697.274,14.793.571
2012-06-11 00:00:00-05:00,14.811.621,15.022.270,14.787.547,14.871.807
2012-07-11 00:00:00-05:00,14.853.589,14.950.752,14.568.178,14.677.484
2012-08-11 00:00:00-05:00,14.671.408,14.817.150,14.586.391,14.671.408
2012-09-11 00:00:00-05:00,14.610.685,14.829.299,14.586.395,14.677.484
2012-12-11 00:00:00-05:00,14.665.339,14.805.010,14.586.396,14.641.050
2012-11-13 00:00:00-05:00,14.574.245,14.774.641,14.483.156,14.604.609
2012-11-14 00:00:00-05:00,14.598.543,14.634.978,14.416.365,14.458.874
2012-11-15 00:00:00-05:00,14.398.147,14.525.671,14.300.986,14.367.785
2012-11-16 00:00:00-05:00,14.349.566,14.501.380,14.337.420,14.489.236
2012-11-19 00:00:00-05:00,14.592.468,14.719.993,14.495.306,14.659.267
2012-11-20 00:00:00-05:00,14.647.125,14.744.287,14.531.746,14.744.287
2012-11-21 00:00:00-05:00,14.798.939,14.805.011,14.695.704,14.786.793
2012-11-23 00:00:00-05:00,14.823.223,14.896.094,14.798.933,14.896.094
2012-11-26 00:00:00-05:00,14.780.718,14.890.025,14.762.500,14.871.807
2012-11-27 00:00:00-05:00,14.732.138,14.847.518,14.707.848,14.726.065
2012-11-28 00:00:00-05:00,14.713.918,14.993.257,14.665.336,14.981.112
2012-11-29 00:00:00-05:00,15.005.401,15.138.998,15.005.401,15.090.418
2012-11-30 00:00:00-05:00,15.126.855,15.230.090,15.011.476,15.193.654
2012-03-12 00:00:00-05:00,15.205.806,15.363.694,15.181.516,15.236.169
2012-04-12 00:00:00-05:00,15.205.800,15.345.470,15.193.654,15.284.743
2012-05-12 00:00:00-05:00,15.266.525,15.661.245,15.266.525,15.570.156
2012-06-12 00:00:00-05:00,15.515.505,15.655.175,15.497.287,15.551.940
2012-07-12 00:00:00-05:00,15.503.362,15.551.942,15.278.675,15.521.580
2012-10-12 00:00:00-05:00,15.436.554,15.545.861,15.400.118,15.430.481
2012-11-12 00:00:00-05:00,15.503.357,15.655.173,15.497.285,15.570.156
2012-12-12 00:00:00-05:00,15.558.015,15.636.960,15.448.708,15.491.217
2012-12-13 00:00:00-05:00,15.442.631,15.576.228,15.381.905,15.381.905
2012-12-14 00:00:00-05:00,15.315.109,15.406.198,15.272.600,15.290.817
2012-12-17 00:00:00-05:00,15.284.741,15.466.919,15.272.597,15.400.121
2012-12-18 00:00:00-05:00,15.394.050,15.606.592,15.345.470,15.570.156
2012-12-19 00:00:00-05:00,15.564.087,15.661.248,15.375.835,15.394.053
2012-12-20 00:00:00-05:00,15.375.832,15.448.703,15.333.324,15.442.631
2012-12-21 00:00:00-05:00,15.418.340,15.497.285,15.211.872,15.230.090
2012-12-24 00:00:00-05:00,15.187.582,15.309.033,15.181.510,15.230.090
2012-12-26 00:00:00-05:00,15.211.870,15.381.902,15.205.798,15.327.250
2012-12-27 00:00:00-05:00,15.284.748,15.315.112,15.066.134,15.266.530
2012-12-28 00:00:00-05:00,15.181.513,15.290.819,15.108.641,15.114.715
2012-12-31 00:00:00-05:00,14.981.113,15.242.235,14.956.822,15.230.090
2013-02-01 00:00:00-05:00,15.503.358,15.734.117,15.381.905,15.734.117
2013-03-01 00:00:00-05:00,15.776.625,15.782.697,15.521.576,15.697.681
2013-04-01 00:00:00-05:00,15.697.682,15.782.698,15.643.028,15.764.480
2013-07-01 00:00:00-05:00,15.734.124,15.819.141,15.649.107,15.776.632
2013-08-01 00:00:00-05:00,15.788.771,15.940.585,15.776.625,15.800.916
2013-09-01 00:00:00-05:00,15.922.371,16.128.840,15.904.154,16.074.186
2013-10-01 00:00:00-05:00,16.104.547,16.256.362,16.025.604,16.250.290
2013-11-01 00:00:00-05:00,16.238.144,16.292.797,16.092.401,16.104.546
2013-01-14 00:00:00-05:00,16.159.201,16.323.161,16.122.765,16.238.146
2013-01-15 00:00:00-05:00,16.147.059,16.177.423,16.092.406,16.165.277
2013-01-16 00:00:00-05:00,16.110.618,16.165.271,16.092.400,16.159.199
2013-01-17 00:00:00-05:00,16.244.218,16.371.743,16.171.347,16.292.799
2013-01-18 00:00:00-05:00,16.140.984,16.195.637,15.995.242,16.116.693
2013-01-22 00:00:00-05:00,16.134.911,16.201.710,16.043.822,16.201.710
2013-01-23 00:00:00-05:00,16.104.546,16.238.145,16.062.039,16.183.491
2013-01-24 00:00:00-05:00,16.317.085,16.578.206,16.298.867,16.304.939
2013-01-25 00:00:00-05:00,16.383.886,16.396.030,16.250.288,16.396.030
2013-01-28 00:00:00-05:00,16.456.756,16.481.046,16.298.868,16.298.868
2013-01-29 00:00:00-05:00,16.359.594,16.906.128,16.298.868,16.821.112
2013-01-30 00:00:00-05:00,16.863.990,16.949.750,16.778.230,16.851.738
2013-01-31 00:00:00-05:00,16.796.606,16.888.491,16.710.846,16.710.846
2013-01-02 00:00:00-05:00,16.894.619,17.029.384,16.765.981,16.925.247
2013-04-02 00:00:00-05:00,16.765.981,16.833.363,16.643.467,16.643.467
2013-05-02 00:00:00-05:00,16.686.345,16.906.870,16.680.220,16.851.738
2013-06-02 00:00:00-05:00,16.796.607,16.845.612,16.716.974,16.735.350
2013-07-02 00:00:00-05:00,16.741.482,16.759.860,16.496.456,16.514.833
2013-08-02 00:00:00-05:00,16.514.834,16.557.713,16.410.697,16.465.828
2013-11-02 00:00:00-05:00,16.471.950,16.680.223,16.471.950,16.625.092
2013-12-02 00:00:00-05:00,16.625.092,16.649.595,16.533.207,16.533.207
2013-02-13 00:00:00-05:00,16.545.462,16.655.724,16.435.199,16.539.335
2013-02-14 00:00:00-05:00,16.484.195,16.625.086,16.422.939,16.576.080
2013-02-15 00:00:00-05:00,16.631.219,16.802.739,16.612.843,16.716.980
2013-02-19 00:00:00-05:00,16.784.354,16.974.251,16.772.103,16.974.251
2013-02-20 00:00:00-05:00,16.937.504,16.998.761,16.876.246,16.888.498
2013-02-21 00:00:00-05:00,16.790.489,16.870.122,16.680.227,16.790.489
2013-02-22 00:00:00-05:00,16.833.362,16.845.614,16.618.964,16.772.106
2013-02-25 00:00:00-05:00,16.667.969,16.753.728,16.441.319,16.441.319
2013-02-26 00:00:00-05:00,16.471.946,16.600.585,16.429.067,16.557.705
2013-02-27 00:00:00-05:00,16.496.456,16.870.122,16.490.330,16.790.489
2013-02-28 00:00:00-05:00,16.765.985,16.931.378,16.759.859,16.765.985
2013-01-03 00:00:00-05:00,16.649.595,16.814.989,16.631.218,16.778.234
2013-04-03 00:00:00-05:00,16.729.230,16.968.131,16.698.602,16.962.006
2013-05-03 00:00:00-05:00,17.011.011,17.274.415,17.011.011,17.194.782
2013-06-03 00:00:00-05:00,17.213.160,17.280.543,17.109.023,17.225.412
2013-07-03 00:00:00-05:00,17.262.167,17.384.681,17.225.414,17.317.299
2013-08-03 00:00:00-05:00,17.354.046,17.372.423,17.176.403,17.268.288
2013-11-03 00:00:00-04:00,17.249.912,17.341.797,17.213.157,17.305.042
2013-12-03 00:00:00-04:00,17.292.792,17.292.792,17.078.392,17.115.147
2013-03-13 00:00:00-04:00,17.109.017,17.200.902,17.029.383,17.164.148
2013-03-14 00:00:00-04:00,17.176.402,17.219.280,17.078.390,17.219.280
2013-03-15 00:00:00-04:00,17.053.886,17.188.651,17.004.881,17.164.148
2013-03-18 00:00:00-04:00,16.992.631,17.298.914,16.992.631,17.176.401
2013-03-19 00:00:00-04:00,17.213.159,17.292.794,17.090.646,17.145.777
2013-03-20 00:00:00-04:00,17.256.032,17.396.923,17.219.278,17.329.540
2013-03-21 00:00:00-04:00,17.256.035,17.347.920,17.170.275,17.219.280
2013-03-22 00:00:00-04:00,17.225.410,17.390.803,17.219.284,17.384.678
